Cluster,Assists,PasAss,Pas3rd,PasTotCmp%,PasTotDist,PasProg,Carries,CarPrgDist,CarProg,Touches,Rec,RecProg,Role
0,0.07993103448275862,0.9077931034482758,3.336689655172414,78.8696551724138,555.3089655172414,4.125103448275862,28.57793103448276,64.80068965517242,1.2324137931034482,52.1551724137931,32.25034482758621,2.2155862068965515,Defensive/Box-to-Box Mid
1,0.13288659793814434,1.3222680412371133,6.119484536082474,84.11855670103093,920.8752577319588,6.906185567010309,47.21649484536083,110.1381443298969,1.6336082474226805,72.33298969072165,51.817525773195875,2.4011340206185565,Creative Deep Playmaker
